"filename","title","feature","role"
"./help/search-social-commerce/campaign-management/campaigns/ad-group-settings-google.md","'[!DNL Google Ads] ad group settings'","",""
"./help/search-social-commerce/campaign-management/campaigns/ad-group-settings-microsoft.md","'[!DNL Microsoft Advertising] ad group settings'","",""
"./help/search-social-commerce/campaign-management/campaigns/ad-group-settings-yahoo-japan.md","'[!DNL Yahoo! Japan Ads] ad group settings'","",""
"./help/search-social-commerce/campaign-management/campaigns/ad-group-settings-yandex.md","'[!DNL Yandex] ad group settings'","",""
"./help/search-social-commerce/campaign-management/campaigns/keyword-about.md","About keywords","",""
"./help/search-social-commerce/campaign-management/campaigns/keyword-manage.md","Manage biddable keywords","",""
"./help/search-social-commerce/campaign-management/campaigns/keyword-negative-create.md","Create negative keywords","",""
"./help/search-social-commerce/campaign-management/campaigns/keyword-status-edit.md","Change the status of keywords and negative keywords","",""
"./help/search-social-commerce/campaign-management/campaigns/keyword-settings-baidu.md","'[!DNL Baidu] keyword settings'","",""
"./help/search-social-commerce/campaign-management/campaigns/keyword-settings-google.md","'[!DNL Google Ads] keyword settings'","",""
"./help/search-social-commerce/campaign-management/campaigns/keyword-settings-microsoft.md","'[!DNL Microsoft Advertising] keyword settings'","",""
"./help/search-social-commerce/campaign-management/campaigns/keyword-settings-yahoo-japan.md","'[!DNL Yahoo! Japan Ads] keyword settings'","",""
"./help/search-social-commerce/campaign-management/campaigns/keyword-settings-yandex.md","'[!DNL Yandex] keyword settings'","",""
"./help/search-social-commerce/campaign-management/campaigns/ad-about.md","Manage ads","",""
"./help/search-social-commerce/campaign-management/campaigns/ad-manage.md","Manage ads","",""
"./help/search-social-commerce/campaign-management/campaigns/ad-settings-baidu-text.md","'[!DNL Baidu] text ad settings'","",""
"./help/search-social-commerce/campaign-management/campaigns/ad-settings-google-call.md","'[!DNL Google Ads] call-only ad settings'","",""
"./help/search-social-commerce/campaign-management/campaigns/ad-settings-google-dsa.md","'[!DNL Google Ads] expanded dynamic search ad settings'","",""
"./help/search-social-commerce/campaign-management/campaigns/ad-settings-google-rsa.md","'[!DNL Google Ads] responsive search ad settings'","",""
"./help/search-social-commerce/campaign-management/campaigns/ad-settings-microsoft-dsa.md","'[!DNL Microsoft® Advertising] expanded dynamic search ad settings'","",""
"./help/search-social-commerce/campaign-management/campaigns/ad-settings-microsoft-multimedia.md","'[!DNL Microsoft® Advertising] multimedia ad settings'","",""
"./help/search-social-commerce/campaign-management/campaigns/ad-settings-microsoft-product.md","'[!DNL Microsoft® Advertising] product ad settings'","",""
"./help/search-social-commerce/campaign-management/campaigns/ad-settings-microsoft-responsive.md","'[!DNL Microsoft® Advertising] responsive ad settings'","",""
"./help/search-social-commerce/campaign-management/campaigns/ad-settings-microsoft-rsa.md","'[!DNL Microsoft® Advertising] responsive search ad settings'","",""
"./help/search-social-commerce/campaign-management/campaigns/ad-settings-yandex-text.md","'[!DNL Yandex] text ad settings'","",""
"./help/search-social-commerce/campaign-management/campaigns/product-group-about.md","About shopping product groups","",""
"./help/search-social-commerce/campaign-management/campaigns/product-group-manage.md","Manage shopping product groups","",""
"./help/search-social-commerce/campaign-management/campaigns/product-group-settings-google.md","'[!DNL Google Ads] product group settings'","",""
"./help/search-social-commerce/campaign-management/campaigns/product-group-settings-microsoft.md","'[!DNL Microsoft® Advertising] product group settings'","",""
"./help/search-social-commerce/campaign-management/campaigns/shopping-campaign-product-filters.md","Shopping campaign product filters","",""
"./help/search-social-commerce/campaign-management/campaigns/placement-about.md","About [!DNL Google Ads] placements","",""
"./help/search-social-commerce/campaign-management/campaigns/placement-manage.md","Manage [!DNL Google Ads] placements","",""
"./help/search-social-commerce/campaign-management/campaigns/placement-negative-create.md","Create negative placements","",""
"./help/search-social-commerce/campaign-management/campaigns/placement-status-edit.md","Change the status of placements and negative placements","",""
"./help/search-social-commerce/campaign-management/campaigns/dynamic-search-target-about.md","About [!DNL Google Ads] dynamic search targets","",""
"./help/search-social-commerce/campaign-management/campaigns/dynamic-search-target-manage.md","Manage [!DNL Google Ads] dynamic search targets","",""
"./help/search-social-commerce/campaign-management/campaigns/audience-about.md","About audiences","",""
"./help/search-social-commerce/campaign-management/campaigns/google-audience-from-adobe-audience.md","Create [!DNL Google Ads] customer match audiences from [!DNL Adobe] audiences","",""
"./help/search-social-commerce/campaign-management/campaigns/google-audience-from-campaign-email-list.md","Create a [!DNL Google Ads] customer match audience from an Adobe Campaign email list","",""
"./help/search-social-commerce/campaign-management/campaigns/audience-from-customer-data-list.md","Manage customer match audiences using customer data lists","",""
"./help/search-social-commerce/campaign-management/campaigns/audience-dynamic-remarketing-manage.md","Manage [!DNL Microsoft Advertising] dynamic remarketing audiences","",""
"./help/search-social-commerce/campaign-management/campaigns/audience-targets-manage.md","Manage audience targets for campaigns and ad groups","",""
"./help/search-social-commerce/campaign-management/campaigns/audience-exclusions-manage.md","Manage audience exclusions for campaigns and ad groups","",""
"./help/search-social-commerce/campaign-management/campaigns/callout-extension-about.md","About [!DNL Google Ads] callout extensions","",""
"./help/search-social-commerce/campaign-management/campaigns/callout-extension-manage.md","Manage [!DNL Google Ads] callout extensions","",""
"./help/search-social-commerce/campaign-management/campaigns/callout-extension-associate.md","Associate [!DNL Google Ads] shared callout extensions with campaigns or ad groups","",""
"./help/search-social-commerce/campaign-management/campaigns/location-extension-manage.md","Manage [!DNL Google Ads] location extensions","",""
"./help/search-social-commerce/campaign-management/campaigns/sitelink-extension-about.md","About sitelink extensions","",""
"./help/search-social-commerce/campaign-management/campaigns/sitelink-extension-manage.md","Manage shared sitelinks","",""
"./help/search-social-commerce/campaign-management/campaigns/sitelink-extension-associate.md","Associate shared sitelinks with accounts, campaigns, and ad groups","",""
"./help/search-social-commerce/campaign-management/campaigns/ad-extension-association-delete.md","Delete ad extension associations with campaigns and ad groups","",""
"./help/search-social-commerce/campaign-management/bulksheets/bulksheet-about.md","About managing campaign data using bulksheets","",""
"./help/search-social-commerce/campaign-management/bulksheets/bulksheet-ftp-account.md","Set up an FTP account for uploading bulksheets","",""
"./help/search-social-commerce/campaign-management/bulksheets/bulksheet-download.md","Download/Create a bulksheet file","",""
"./help/search-social-commerce/campaign-management/bulksheets/bulksheet-validate-landing-pages.md","Validate landing pages in bulksheet files","",""
"./help/search-social-commerce/campaign-management/bulksheets/bulksheet-export.md","Export a generated or uploaded bulksheet file","",""
"./help/search-social-commerce/campaign-management/bulksheets/bulksheet-upload.md","Upload a bulksheet or corrected error file","",""
"./help/search-social-commerce/campaign-management/bulksheets/bulksheet-post.md","Post bulksheets or corrected error files","",""
"./help/search-social-commerce/campaign-management/bulksheets/bulksheet-errors.md","Bulksheet errors","",""
"./help/search-social-commerce/campaign-management/bulksheets/bulksheet-delete.md","Delete uploaded bulksheets and error files","",""
"./help/search-social-commerce/campaign-management/bulksheets/bulksheet-stop-job.md","Stop a bulksheet job in progress","",""
"./help/search-social-commerce/campaign-management/bulksheets/bulksheet-data-formats/bulksheet-file-formats.md","Supported bulksheet file formats","",""
"./help/search-social-commerce/campaign-management/bulksheets/bulksheet-data-formats/bulksheet-operations.md","Operations you can perform in bulksheets","",""
"./help/search-social-commerce/campaign-management/bulksheets/bulksheet-data-formats/bulksheet-data-baidu.md","Required bulksheet data for [!DNL Baidu] accounts","",""
"./help/search-social-commerce/campaign-management/bulksheets/bulksheet-data-formats/bulksheet-data-google.md","Required bulksheet data for [!DNL Google Ads] accounts","",""
"./help/search-social-commerce/campaign-management/bulksheets/bulksheet-data-formats/bulksheet-data-microsoft.md","Required bulksheet data for [!DNL Microsoft Advertising] accounts","",""
